"","sp1","sp2","sp1_inc","sp2_inc","obs_cooccur","prob_cooccur","exp_cooccur","p_lt","p_gt","sp1_name","sp2_name"
"287",8,118,4,211,4,0.008,2.7,1,0.1969,"A_candida","P_pachycaule_complex"
"288",8,119,4,121,2,0.005,1.5,0.84139,0.49549,"A_candida","P_pectinolyticum"
"289",8,120,4,120,3,0.005,1.5,0.97985,0.15519,"A_candida","P_periplocum"
"290",8,122,4,198,4,0.008,2.5,1,0.15239,"A_candida","P_salpingophorum_complex"
"291",8,130,4,183,4,0.007,2.3,1,0.11092,"A_candida","P_terrestris"
"292",8,133,4,100,1,0.004,1.3,0.62272,0.78362,"A_candida","S_anisospora"
"293",8,137,4,259,4,0.01,3.3,1,0.44939,"A_candida","S_megasperma"
"294",8,138,4,144,1,0.006,1.8,0.38077,0.91362,"A_candida","S_monilifera"
"295",8,144,4,93,1,0.004,1.2,0.66206,0.75396,"A_candida","T_terrestris"
"296",9,13,23,82,1,0.019,6,0.00734,0.99926,"A_cladogamus","A_ minima"
"297",9,15,23,17,1,0.004,1.2,0.64438,0.7328,"A_cladogamus","B_macrospora"
"298",9,17,23,42,1,0.01,3.1,0.15978,0.96694,"A_cladogamus","E_anandrum"
"299",9,19,23,46,5,0.011,3.3,0.90171,0.22997,"A_cladogamus","E_undulatum_complex"
"300",9,20,23,62,2,0.014,4.5,0.13304,0.96174,"A_cladogamus","G_aff._iwayamae"
"301",9,21,23,315,23,0.073,22.9,1,0.92722,"A_cladogamus","G_attrantheridium_complex"
"302",9,26,23,117,17,0.027,8.5,0.99996,0.00022,"A_cladogamus","G_heterothallicum_complex"
"303",9,28,23,51,8,0.012,3.7,0.99497,0.01874,"A_cladogamus","G_irregulare_complex"
"304",9,31,23,152,15,0.035,11.1,0.97337,0.06784,"A_cladogamus","G_macrosporum"
"305",9,33,23,48,2,0.011,3.5,0.28923,0.89334,"A_cladogamus","G_megalacanthum_complex"
"306",9,36,23,67,9,0.015,4.9,0.98943,0.03304,"A_cladogamus","G_okanoganense"
"307",9,38,23,32,3,0.007,2.3,0.8075,0.41857,"A_cladogamus","G_paddicum"
"308",9,39,23,202,17,0.047,14.7,0.89897,0.21098,"A_cladogamus","G_parvum"
"309",9,40,23,39,2,0.009,2.8,0.44039,0.80611,"A_cladogamus","G_perplexum"
"310",9,42,23,114,12,0.026,8.3,0.96897,0.07627,"A_cladogamus","G_rostratifingens"
"311",9,44,23,48,8,0.011,3.5,0.99681,0.01285,"A_cladogamus","G_uncinulatum"
"312",9,46,23,18,5,0.004,1.3,0.99921,0.00593,"A_cladogamus","H_nesliae"
"313",9,48,23,44,0,0.01,3.2,0.02773,1,"A_cladogamus","L_giganteum"
"314",9,49,23,44,1,0.01,3.2,0.13999,0.97227,"A_cladogamus","L_caudata"
"315",9,50,23,16,0,0.004,1.2,0.28939,1,"A_cladogamus","L_sp._CAL-2011b"
"316",9,51,23,22,2,0.005,1.6,0.79185,0.48924,"A_cladogamus","N_oligocantha"
"317",9,52,23,16,0,0.004,1.2,0.28939,1,"A_cladogamus","N_spinosa"
"318",9,58,23,32,2,0.007,2.3,0.58143,0.70277,"A_cladogamus","Ph_cactorum_cluster"
"319",9,62,23,21,0,0.005,1.5,0.19367,1,"A_cladogamus","Ph_cryptogea_cluster"
"320",9,64,23,64,2,0.015,4.7,0.11775,0.96724,"A_cladogamus","Ph_europaea_cluster"
"321",9,66,23,18,2,0.004,1.3,0.86639,0.38337,"A_cladogamus","Ph_megasperma_cluster"
"322",9,67,23,57,5,0.013,4.1,0.78324,0.40228,"A_cladogamus","Ph_nemorosa_cluster"
"323",9,68,23,46,5,0.011,3.3,0.90171,0.22997,"A_cladogamus","Ph_niederhauserii_cluster"
"324",9,70,23,14,1,0.003,1,0.7292,0.66084,"A_cladogamus","Ph_parvispora"
"325",9,83,23,39,3,0.009,2.8,0.68882,0.55961,"A_cladogamus","Pp_chamaehyphon"
"326",9,88,23,76,7,0.018,5.5,0.84124,0.30212,"A_cladogamus","Pp_sp._CAL-2011b"
"327",9,89,23,16,1,0.004,1.2,0.67247,0.71061,"A_cladogamus","Pl_euphrasiae"
"328",9,91,23,15,4,0.003,1.1,0.99758,0.0171,"A_cladogamus","Pc_myriandra"
"329",9,92,23,58,1,0.013,4.2,0.05187,0.9922,"A_cladogamus","Py_terrestris"
"330",9,93,23,46,2,0.011,3.3,0.31937,0.87766,"A_cladogamus","P_aff._torulosum"
"331",9,94,23,108,8,0.025,7.9,0.62176,0.55709,"A_cladogamus","P_aff._volutum"
"332",9,95,23,58,4,0.013,4.2,0.58144,0.63952,"A_cladogamus","P_angustatum"
"333",9,99,23,104,7,0.024,7.6,0.49639,0.68221,"A_cladogamus","P_arrhenomanes_complex"
"334",9,100,23,46,3,0.011,3.3,0.5621,0.68063,"A_cladogamus","P_chondricola"
"335",9,101,23,14,0,0.003,1,0.33916,1,"A_cladogamus","P_contiguanum"
"336",9,103,23,120,5,0.028,8.7,0.07123,0.97456,"A_cladogamus","P_dissimile"
"337",9,104,23,145,10,0.033,10.6,0.49278,0.67457,"A_cladogamus","P_dissotocum_complex"
"338",9,105,23,32,2,0.007,2.3,0.58143,0.70277,"A_cladogamus","P_flevoense"
"339",9,106,23,42,2,0.01,3.1,0.38567,0.84022,"A_cladogamus","P_folliculosum"
"340",9,107,23,15,1,0.003,1.1,0.70079,0.68667,"A_cladogamus","P_grandisporangium"
"341",9,109,23,15,0,0.003,1.1,0.31333,1,"A_cladogamus","P_inflatum"
"342",9,111,23,19,1,0.004,1.4,0.58931,0.77239,"A_cladogamus","P_jasmonium"
"343",9,112,23,49,5,0.011,3.6,0.87411,0.27471,"A_cladogamus","P_kashmirense"
"344",9,113,23,38,4,0.009,2.8,0.87354,0.29341,"A_cladogamus","P_longandrum"
"345",9,115,23,106,9,0.024,7.7,0.79539,0.35274,"A_cladogamus","P_minus_complex"
"346",9,116,23,227,20,0.052,16.5,0.9794,0.06972,"A_cladogamus","P_myriotylum_complex"
"347",9,117,23,82,4,0.019,6,0.23977,0.89287,"A_cladogamus","P_ornamentatum"
"348",9,118,23,211,18,0.049,15.4,0.93029,0.16251,"A_cladogamus","P_pachycaule_complex"
"349",9,119,23,121,8,0.028,8.8,0.4517,0.71588,"A_cladogamus","P_pectinolyticum"
"350",9,120,23,120,10,0.028,8.7,0.7861,0.36151,"A_cladogamus","P_periplocum"
"351",9,122,23,198,17,0.046,14.4,0.91973,0.17557,"A_cladogamus","P_salpingophorum_complex"
"352",9,125,23,17,1,0.004,1.2,0.64438,0.7328,"A_cladogamus","P_sp._CAL-2011e"
"353",9,128,23,56,5,0.013,4.1,0.79583,0.38601,"A_cladogamus","P_sulcatum"
"354",9,129,23,29,1,0.007,2.1,0.35291,0.89966,"A_cladogamus","P_tardicrescens"
"355",9,130,23,183,12,0.042,13.3,0.35672,0.78839,"A_cladogamus","P_terrestris"
"356",9,131,23,20,1,0.005,1.5,0.56252,0.79001,"A_cladogamus","P_vanterpoolii"
"357",9,133,23,100,4,0.023,7.3,0.09412,0.96681,"A_cladogamus","S_anisospora"
"358",9,134,23,14,0,0.003,1,0.33916,1,"A_cladogamus","S_asterophora"
"359",9,135,23,53,1,0.012,3.9,0.07491,0.98763,"A_cladogamus","S_eccentrica"
"360",9,136,23,23,1,0.005,1.7,0.48591,0.8354,"A_cladogamus","S_litoralis"
"361",9,137,23,259,14,0.06,18.9,0.01123,0.9971,"A_cladogamus","S_megasperma"
"362",9,138,23,144,11,0.033,10.5,0.67233,0.49449,"A_cladogamus","S_monilifera"
"363",9,142,23,18,1,0.004,1.3,0.61663,0.75335,"A_cladogamus","S_terrestris"
"364",9,143,23,77,1,0.018,5.6,0.01132,0.99876,"A_cladogamus","S_turfosa"
"365",9,144,23,93,3,0.021,6.8,0.05374,0.98497,"A_cladogamus","T_terrestris"
"366",10,13,11,82,2,0.009,2.9,0.42329,0.82666,"A_cochlioides","A_ minima"
"367",10,17,11,42,2,0.005,1.5,0.83178,0.44261,"A_cochlioides","E_anandrum"
"368",10,19,11,46,3,0.005,1.6,0.94008,0.20521,"A_cochlioides","E_undulatum_complex"
"369",10,20,11,62,1,0.007,2.2,0.32878,0.91337,"A_cochlioides","G_aff._iwayamae"
"370",10,21,11,315,10,0.035,11,0.03481,1,"A_cochlioides","G_attrantheridium_complex"
"371",10,26,11,117,4,0.013,4.1,0.61565,0.63225,"A_cochlioides","G_heterothallicum_complex"
"372",10,28,11,51,0,0.006,1.8,0.13939,1,"A_cochlioides","G_irregulare_complex"
"373",10,31,11,152,7,0.017,5.3,0.91322,0.22927,"A_cochlioides","G_macrosporum"
"374",10,33,11,48,5,0.005,1.7,0.99768,0.01496,"A_cochlioides","G_megalacanthum_complex"
"375",10,36,11,67,4,0.007,2.3,0.94042,0.18535,"A_cochlioides","G_okanoganense"
"376",10,38,11,32,4,0.004,1.1,0.99767,0.0173,"A_cochlioides","G_paddicum"
"377",10,39,11,202,6,0.022,7,0.35842,0.83657,"A_cochlioides","G_parvum"
"378",10,40,11,39,1,0.004,1.4,0.59692,0.77101,"A_cochlioides","G_perplexum"
"379",10,42,11,114,7,0.013,4,0.98648,0.05555,"A_cochlioides","G_rostratifingens"
"380",10,44,11,48,3,0.005,1.7,0.9313,0.22456,"A_cochlioides","G_uncinulatum"
"381",10,48,11,44,2,0.005,1.5,0.8136,0.46837,"A_cochlioides","L_giganteum"
"382",10,49,11,44,3,0.005,1.5,0.94817,0.1864,"A_cochlioides","L_caudata"
"383",10,58,11,32,1,0.004,1.1,0.6919,0.69715,"A_cochlioides","Ph_cactorum_cluster"
"384",10,64,11,64,6,0.007,2.2,0.99826,0.01099,"A_cochlioides","Ph_europaea_cluster"
"385",10,67,11,57,3,0.006,2,0.88326,0.31663,"A_cochlioides","Ph_nemorosa_cluster"
"386",10,68,11,46,4,0.005,1.6,0.98759,0.05992,"A_cochlioides","Ph_niederhauserii_cluster"
"387",10,83,11,39,1,0.004,1.4,0.59692,0.77101,"A_cochlioides","Pp_chamaehyphon"
"388",10,88,11,76,5,0.008,2.6,0.97371,0.09615,"A_cochlioides","Pp_sp._CAL-2011b"
"389",10,92,11,58,5,0.006,2,0.99346,0.03339,"A_cochlioides","Py_terrestris"
"390",10,93,11,46,4,0.005,1.6,0.98759,0.05992,"A_cochlioides","P_aff._torulosum"
"391",10,94,11,108,4,0.012,3.8,0.69205,0.55333,"A_cochlioides","P_aff._volutum"
"392",10,95,11,58,2,0.006,2,0.67281,0.63118,"A_cochlioides","P_angustatum"
"393",10,99,11,104,3,0.011,3.6,0.48331,0.7613,"A_cochlioides","P_arrhenomanes_complex"
"394",10,100,11,46,2,0.005,1.6,0.79479,0.49359,"A_cochlioides","P_chondricola"
"395",10,103,11,120,2,0.013,4.2,0.14369,0.96208,"A_cochlioides","P_dissimile"
"396",10,104,11,145,6,0.016,5,0.81444,0.38813,"A_cochlioides","P_dissotocum_complex"
"397",10,105,11,32,1,0.004,1.1,0.6919,0.69715,"A_cochlioides","P_flevoense"
"398",10,106,11,42,0,0.005,1.5,0.20269,1,"A_cochlioides","P_folliculosum"
"399",10,112,11,49,4,0.005,1.7,0.98364,0.07335,"A_cochlioides","P_kashmirense"
"400",10,113,11,38,3,0.004,1.3,0.96834,0.13396,"A_cochlioides","P_longandrum"
"401",10,115,11,106,6,0.012,3.7,0.96273,0.12123,"A_cochlioides","P_minus_complex"
"402",10,116,11,227,9,0.025,7.9,0.86493,0.35822,"A_cochlioides","P_myriotylum_complex"
"403",10,117,11,82,3,0.009,2.9,0.68872,0.57671,"A_cochlioides","P_ornamentatum"
"404",10,118,11,211,8,0.023,7.3,0.76822,0.47408,"A_cochlioides","P_pachycaule_complex"
"405",10,119,11,121,7,0.013,4.2,0.97975,0.0762,"A_cochlioides","P_pectinolyticum"
"406",10,120,11,120,8,0.013,4.2,0.99661,0.01915,"A_cochlioides","P_periplocum"
"407",10,122,11,198,9,0.022,6.9,0.95848,0.15377,"A_cochlioides","P_salpingophorum_complex"
"408",10,128,11,56,0,0.006,1.9,0.11258,1,"A_cochlioides","P_sulcatum"
"409",10,129,11,29,1,0.003,1,0.73297,0.65934,"A_cochlioides","P_tardicrescens"
"410",10,130,11,183,6,0.02,6.4,0.5256,0.70855,"A_cochlioides","P_terrestris"
"411",10,133,11,100,4,0.011,3.5,0.75532,0.4794,"A_cochlioides","S_anisospora"
"412",10,135,11,53,3,0.006,1.8,0.90631,0.2749,"A_cochlioides","S_eccentrica"
"413",10,137,11,259,8,0.029,9,0.31663,0.88326,"A_cochlioides","S_megasperma"
"414",10,138,11,144,4,0.016,5,0.37995,0.82356,"A_cochlioides","S_monilifera"
"415",10,143,11,77,5,0.008,2.7,0.97196,0.10088,"A_cochlioides","S_turfosa"
"416",10,144,11,93,4,0.01,3.2,0.80573,0.41344,"A_cochlioides","T_terrestris"
"417",11,13,11,82,5,0.009,2.9,0.96196,0.12653,"A_euteiches","A_ minima"
"418",11,17,11,42,2,0.005,1.5,0.83178,0.44261,"A_euteiches","E_anandrum"
"419",11,19,11,46,1,0.005,1.6,0.50641,0.82811,"A_euteiches","E_undulatum_complex"
"420",11,20,11,62,3,0.007,2.2,0.85081,0.36976,"A_euteiches","G_aff._iwayamae"
"421",11,21,11,315,11,0.035,11,1,0.96519,"A_euteiches","G_attrantheridium_complex"
"422",11,26,11,117,4,0.013,4.1,0.61565,0.63225,"A_euteiches","G_heterothallicum_complex"
"423",11,28,11,51,2,0.006,1.8,0.74553,0.55395,"A_euteiches","G_irregulare_complex"
"424",11,31,11,152,8,0.017,5.3,0.97739,0.08678,"A_euteiches","G_macrosporum"
"425",11,33,11,48,3,0.005,1.7,0.9313,0.22456,"A_euteiches","G_megalacanthum_complex"
"426",11,36,11,67,2,0.007,2.3,0.57688,0.71698,"A_euteiches","G_okanoganense"
"427",11,38,11,32,3,0.004,1.1,0.9827,0.08881,"A_euteiches","G_paddicum"
"428",11,39,11,202,10,0.022,7,0.99342,0.04957,"A_euteiches","G_parvum"
"429",11,40,11,39,4,0.004,1.4,0.9941,0.0346,"A_euteiches","G_perplexum"
"430",11,42,11,114,6,0.013,4,0.94445,0.16343,"A_euteiches","G_rostratifingens"
"431",11,44,11,48,2,0.005,1.7,0.77544,0.51821,"A_euteiches","G_uncinulatum"
"432",11,48,11,44,5,0.005,1.5,0.99858,0.01019,"A_euteiches","L_giganteum"
"433",11,49,11,44,3,0.005,1.5,0.94817,0.1864,"A_euteiches","L_caudata"
"434",11,58,11,32,2,0.004,1.1,0.91119,0.3081,"A_euteiches","Ph_cactorum_cluster"
"435",11,64,11,64,2,0.007,2.2,0.60887,0.69009,"A_euteiches","Ph_europaea_cluster"
"436",11,67,11,57,1,0.006,2,0.3793,0.89218,"A_euteiches","Ph_nemorosa_cluster"
"437",11,68,11,46,4,0.005,1.6,0.98759,0.05992,"A_euteiches","Ph_niederhauserii_cluster"
"438",11,83,11,39,2,0.004,1.4,0.85776,0.40308,"A_euteiches","Pp_chamaehyphon"
"439",11,88,11,76,2,0.008,2.6,0.48289,0.78757,"A_euteiches","Pp_sp._CAL-2011b"
"440",11,92,11,58,5,0.006,2,0.99346,0.03339,"A_euteiches","Py_terrestris"
"441",11,93,11,46,2,0.005,1.6,0.79479,0.49359,"A_euteiches","P_aff._torulosum"
"442",11,94,11,108,7,0.012,3.8,0.9907,0.04135,"A_euteiches","P_aff._volutum"
"443",11,95,11,58,2,0.006,2,0.67281,0.63118,"A_euteiches","P_angustatum"
"444",11,99,11,104,2,0.011,3.6,0.2387,0.92437,"A_euteiches","P_arrhenomanes_complex"
"445",11,100,11,46,3,0.005,1.6,0.94008,0.20521,"A_euteiches","P_chondricola"
"446",11,103,11,120,6,0.013,4.2,0.92704,0.19985,"A_euteiches","P_dissimile"
"447",11,104,11,145,7,0.016,5,0.93488,0.18556,"A_euteiches","P_dissotocum_complex"
"448",11,105,11,32,2,0.004,1.1,0.91119,0.3081,"A_euteiches","P_flevoense"
"449",11,106,11,42,4,0.005,1.5,0.99173,0.04443,"A_euteiches","P_folliculosum"
"450",11,112,11,49,8,0.005,1.7,1,2e-05,"A_euteiches","P_kashmirense"
"451",11,113,11,38,1,0.004,1.3,0.6103,0.76158,"A_euteiches","P_longandrum"
"452",11,115,11,106,4,0.012,3.7,0.70835,0.5351,"A_euteiches","P_minus_complex"
"453",11,116,11,227,10,0.025,7.9,0.97549,0.13507,"A_euteiches","P_myriotylum_complex"
"454",11,117,11,82,7,0.009,2.9,0.99873,0.00829,"A_euteiches","P_ornamentatum"
"455",11,118,11,211,10,0.023,7.3,0.98924,0.0726,"A_euteiches","P_pachycaule_complex"
"456",11,119,11,121,7,0.013,4.2,0.97975,0.0762,"A_euteiches","P_pectinolyticum"
"457",11,120,11,120,7,0.013,4.2,0.98085,0.07296,"A_euteiches","P_periplocum"
"458",11,122,11,198,10,0.022,6.9,0.99475,0.04152,"A_euteiches","P_salpingophorum_complex"
"459",11,128,11,56,2,0.006,1.9,0.69389,0.61003,"A_euteiches","P_sulcatum"
"460",11,129,11,29,1,0.003,1,0.73297,0.65934,"A_euteiches","P_tardicrescens"
"461",11,130,11,183,5,0.02,6.4,0.29145,0.87693,"A_euteiches","P_terrestris"
"462",11,133,11,100,3,0.011,3.5,0.5206,0.73227,"A_euteiches","S_anisospora"
"463",11,135,11,53,0,0.006,1.8,0.12804,1,"A_euteiches","S_eccentrica"
"464",11,137,11,259,8,0.029,9,0.31663,0.88326,"A_euteiches","S_megasperma"
"465",11,138,11,144,4,0.016,5,0.37995,0.82356,"A_euteiches","S_monilifera"
"466",11,143,11,77,1,0.008,2.7,0.20549,0.95627,"A_euteiches","S_turfosa"
"467",11,144,11,93,5,0.01,3.2,0.93158,0.19427,"A_euteiches","T_terrestris"
"468",12,13,9,82,3,0.007,2.3,0.81902,0.42625,"A_ brachynema","A_ minima"
"469",12,17,9,42,1,0.004,1.2,0.65893,0.72783,"A_ brachynema","E_anandrum"
"470",12,19,9,46,1,0.004,1.3,0.61396,0.76205,"A_ brachynema","E_undulatum_complex"
"471",12,20,9,62,2,0.006,1.8,0.75001,0.55505,"A_ brachynema","G_aff._iwayamae"
"472",12,21,9,315,9,0.028,9,1,0.97152,"A_ brachynema","G_attrantheridium_complex"
"473",12,26,9,117,6,0.011,3.3,0.98547,0.06695,"A_ brachynema","G_heterothallicum_complex"
"474",12,28,9,51,1,0.005,1.5,0.55885,0.79941,"A_ brachynema","G_irregulare_complex"
"475",12,31,9,152,3,0.014,4.3,0.28978,0.89338,"A_ brachynema","G_macrosporum"
"476",12,33,9,48,1,0.004,1.4,0.59173,0.77767,"A_ brachynema","G_megalacanthum_complex"
"477",12,36,9,67,2,0.006,1.9,0.70733,0.60249,"A_ brachynema","G_okanoganense"
"478",12,39,9,202,5,0.018,5.8,0.41772,0.81281,"A_ brachynema","G_parvum"
"479",12,40,9,39,3,0.004,1.1,0.98409,0.08627,"A_ brachynema","G_perplexum"
"480",12,42,9,114,2,0.01,3.2,0.30952,0.89506,"A_ brachynema","G_rostratifingens"
"481",12,44,9,48,4,0.004,1.4,0.9948,0.03318,"A_ brachynema","G_uncinulatum"
"482",12,48,9,44,2,0.004,1.3,0.8842,0.36362,"A_ brachynema","L_giganteum"
"483",12,49,9,44,0,0.004,1.3,0.25455,1,"A_ brachynema","L_caudata"
"484",12,64,9,64,2,0.006,1.8,0.73313,0.57438,"A_ brachynema","Ph_europaea_cluster"
"485",12,67,9,57,0,0.005,1.6,0.16271,1,"A_ brachynema","Ph_nemorosa_cluster"
"486",12,68,9,46,1,0.004,1.3,0.61396,0.76205,"A_ brachynema","Ph_niederhauserii_cluster"
"487",12,83,9,39,2,0.004,1.1,0.91373,0.3071,"A_ brachynema","Pp_chamaehyphon"
"488",12,88,9,76,2,0.007,2.2,0.62763,0.68002,"A_ brachynema","Pp_sp._CAL-2011b"
"489",12,92,9,58,1,0.005,1.7,0.48498,0.84295,"A_ brachynema","Py_terrestris"
"490",12,93,9,46,1,0.004,1.3,0.61396,0.76205,"A_ brachynema","P_aff._torulosum"
"491",12,94,9,108,4,0.01,3.1,0.84515,0.36949,"A_ brachynema","P_aff._volutum"
"492",12,95,9,58,2,0.005,1.7,0.78285,0.51502,"A_ brachynema","P_angustatum"
"493",12,99,9,104,2,0.009,3,0.38508,0.85469,"A_ brachynema","P_arrhenomanes_complex"
"494",12,100,9,46,3,0.004,1.3,0.97138,0.1287,"A_ brachynema","P_chondricola"
"495",12,103,9,120,5,0.011,3.4,0.92451,0.22272,"A_ brachynema","P_dissimile"
"496",12,104,9,145,3,0.013,4.1,0.33869,0.86622,"A_ brachynema","P_dissotocum_complex"
"497",12,106,9,42,3,0.004,1.2,0.97923,0.1035,"A_ brachynema","P_folliculosum"
"498",12,112,9,49,1,0.004,1.4,0.5807,0.78514,"A_ brachynema","P_kashmirense"
"499",12,113,9,38,0,0.003,1.1,0.31069,1,"A_ brachynema","P_longandrum"
"500",12,115,9,106,5,0.01,3,0.95858,0.14481,"A_ brachynema","P_minus_complex"
"501",12,116,9,227,6,0.02,6.5,0.48854,0.77306,"A_ brachynema","P_myriotylum_complex"
"502",12,117,9,82,5,0.007,2.3,0.98898,0.05406,"A_ brachynema","P_ornamentatum"
"503",12,118,9,211,6,0.019,6,0.62284,0.65426,"A_ brachynema","P_pachycaule_complex"
"504",12,119,9,121,3,0.011,3.4,0.52545,0.73819,"A_ brachynema","P_pectinolyticum"
"505",12,120,9,120,2,0.011,3.4,0.26835,0.91468,"A_ brachynema","P_periplocum"
"506",12,122,9,198,5,0.018,5.6,0.45018,0.78946,"A_ brachynema","P_salpingophorum_complex"
"507",12,128,9,56,1,0.005,1.6,0.50562,0.83146,"A_ brachynema","P_sulcatum"
"508",12,130,9,183,5,0.016,5.2,0.57065,0.69061,"A_ brachynema","P_terrestris"
"509",12,133,9,100,1,0.009,2.8,0.16442,0.96913,"A_ brachynema","S_anisospora"
"510",12,135,9,53,1,0.005,1.5,0.5373,0.81283,"A_ brachynema","S_eccentrica"
"511",12,137,9,259,5,0.023,7.4,0.05922,0.9886,"A_ brachynema","S_megasperma"
"512",12,138,9,144,5,0.013,4.1,0.8287,0.39074,"A_ brachynema","S_monilifera"
"513",12,143,9,77,2,0.007,2.2,0.61865,0.68798,"A_ brachynema","S_turfosa"
"514",12,144,9,93,2,0.008,2.6,0.47657,0.79768,"A_ brachynema","T_terrestris"
"515",13,14,82,4,0,0.003,1,0.29868,1,"A_ minima","B_entospora"
"516",13,15,82,17,6,0.014,4.4,0.88046,0.25998,"A_ minima","B_macrospora"
"517",13,17,82,42,16,0.034,10.9,0.98025,0.04417,"A_ minima","E_anandrum"
"518",13,19,82,46,9,0.038,11.9,0.18891,0.89707,"A_ minima","E_undulatum_complex"
"519",13,20,82,62,23,0.051,16.1,0.9903,0.02113,"A_ minima","G_aff._iwayamae"
"520",13,21,82,315,82,0.259,81.7,1,0.74051,"A_ minima","G_attrantheridium_complex"
"521",13,24,82,8,1,0.007,2.1,0.34074,0.9124,"A_ minima","G_debaryanum"
"522",13,26,82,117,22,0.096,30.4,0.01728,0.99155,"A_ minima","G_heterothallicum_complex"
"523",13,27,82,10,4,0.008,2.6,0.91369,0.2441,"A_ minima","G_intermedium"
"524",13,28,82,51,7,0.042,13.2,0.0189,0.99327,"A_ minima","G_irregulare_complex"
"525",13,29,82,4,1,0.003,1,0.72277,0.70132,"A_ minima","G_longisporangium"
"526",13,30,82,6,3,0.005,1.6,0.95873,0.18288,"A_ minima","G_lucens"
"527",13,31,82,152,42,0.125,39.4,0.78386,0.29852,"A_ minima","G_macrosporum"
"528",13,32,82,13,3,0.011,3.4,0.55182,0.7005,"A_ minima","G_marsipium"
"529",13,33,82,48,20,0.039,12.5,0.99722,0.00734,"A_ minima","G_megalacanthum_complex"
"530",13,36,82,67,25,0.055,17.4,0.99356,0.01432,"A_ minima","G_okanoganense"
"531",13,38,82,32,12,0.026,8.3,0.9591,0.0898,"A_ minima","G_paddicum"
"532",13,39,82,202,65,0.166,52.4,0.99984,0.00046,"A_ minima","G_parvum"
"533",13,40,82,39,16,0.032,10.1,0.99183,0.02073,"A_ minima","G_perplexum"
"534",13,42,82,114,27,0.094,29.6,0.29047,0.79433,"A_ minima","G_rostratifingens"
"535",13,43,82,9,3,0.007,2.3,0.81902,0.42625,"A_ minima","G_rostratum"
"536",13,44,82,48,11,0.039,12.5,0.37328,0.75433,"A_ minima","G_uncinulatum"
"537",13,45,82,4,1,0.003,1,0.72277,0.70132,"A_ minima","G_violae"
"538",13,46,82,18,6,0.015,4.7,0.84476,0.31235,"A_ minima","H_nesliae"
"539",13,48,82,44,21,0.036,11.4,0.99981,0.00064,"A_ minima","L_giganteum"
"540",13,49,82,44,18,0.036,11.4,0.99437,0.01429,"A_ minima","L_caudata"
"541",13,50,82,16,9,0.013,4.2,0.9983,0.00806,"A_ minima","L_sp._CAL-2011b"
"542",13,51,82,22,10,0.018,5.7,0.98943,0.03237,"A_ minima","N_oligocantha"
"543",13,52,82,16,9,0.013,4.2,0.9983,0.00806,"A_ minima","N_spinosa"
"544",13,53,82,5,1,0.004,1.3,0.61267,0.77982,"A_ minima","Pe_aparines"
"545",13,54,82,4,0,0.003,1,0.29868,1,"A_ minima","Pe_calotheca"
"546",13,55,82,5,1,0.004,1.3,0.61267,0.77982,"A_ minima","Pe_conglomerata"
"547",13,56,82,12,3,0.01,3.1,0.61997,0.64227,"A_ minima","Pe_radii"
"548",13,57,82,13,3,0.011,3.4,0.55182,0.7005,"A_ minima","Ph_aff._sansomeana"
"549",13,58,82,32,9,0.026,8.3,0.70139,0.45592,"A_ minima","Ph_cactorum_cluster"
"550",13,60,82,6,3,0.005,1.6,0.95873,0.18288,"A_ minima","Ph_cichorii"
"551",13,62,82,21,8,0.017,5.4,0.93748,0.1457,"A_ minima","Ph_cryptogea_cluster"
"552",13,63,82,4,1,0.003,1,0.72277,0.70132,"A_ minima","Ph_drechsleri"
"553",13,64,82,64,30,0.053,16.6,0.99999,4e-05,"A_ minima","Ph_europaea_cluster"
"554",13,65,82,4,2,0.003,1,0.94487,0.27723,"A_ minima","Ph_litoralis"
"555",13,66,82,18,6,0.015,4.7,0.84476,0.31235,"A_ minima","Ph_megasperma_cluster"
"556",13,67,82,57,13,0.047,14.8,0.33863,0.77547,"A_ minima","Ph_nemorosa_cluster"
"557",13,68,82,46,20,0.038,11.9,0.99861,0.00397,"A_ minima","Ph_niederhauserii_cluster"
"558",13,70,82,14,2,0.011,3.6,0.24863,0.91681,"A_ minima","Ph_parvispora"
"559",13,78,82,7,2,0.006,1.8,0.73798,0.58057,"A_ minima","Ph_transitoria"
"560",13,83,82,39,12,0.032,10.1,0.82439,0.2896,"A_ minima","Pp_chamaehyphon"
"561",13,85,82,12,3,0.01,3.1,0.61997,0.64227,"A_ minima","Pp_litorale"
"562",13,88,82,76,26,0.062,19.7,0.97746,0.04322,"A_ minima","Pp_sp._CAL-2011b"
"563",13,89,82,16,7,0.013,4.2,0.97002,0.08871,"A_ minima","Pl_euphrasiae"
"564",13,91,82,15,4,0.012,3.9,0.65682,0.57607,"A_ minima","Pc_myriandra"
"565",13,92,82,58,27,0.048,15.1,0.99996,0.00013,"A_ minima","Py_terrestris"
"566",13,93,82,46,12,0.038,11.9,0.58887,0.55492,"A_ minima","P_aff._torulosum"
"567",13,94,82,108,37,0.089,28,0.99439,0.01157,"A_ minima","P_aff._volutum"
"568",13,95,82,58,18,0.048,15.1,0.87274,0.20678,"A_ minima","P_angustatum"
"569",13,98,82,8,5,0.007,2.1,0.99536,0.03015,"A_ minima","P_aquatile_complex"
"570",13,99,82,104,30,0.085,27,0.83146,0.24511,"A_ minima","P_arrhenomanes_complex"
